("princes", [2])
("priory", [3])
("prison", [2])
("prisoner", [3])
("prithee", [1])
("private", [1])
("privilege", [1])
("privy", [1])
("proceed", [1])
("proclaim", [1])
("procrastinate", [1])
("procure", [1])
("prodigal", [1])
("prolongd", [1])
("promise", [1])
("promised", [5])
("promising", [1])
("prophecy", [1])
("prosperous", [1])
("prostrate", [1])
("protest", [2])
("proud", [1])
("prove", [3])
("proved", [1])
("proverbshall", [1])
("provide", [1])
("provision", [1])
("provoked", [1])
("pruning", [1])
("public", [3])
("publicly", [2])
("puddled", [1])
("pulse", [2])
("punishment", [1])
("purchase", [1])
("pure", [1])
("purpose", [2])
("purse", [5])
("pursued", [1])
("put", [8])
("quarter", [1])
("quarters", [2])
("quench", [1])
("quest", [2])
("question", [1])
("quick", [1])
("quiet", [4])
("quit", [1])
("quite", [1])
("quoth", [12])
("rabble", [1])
("raft", [1])
("rag", [1])
("rage", [6])
("raging", [2])
("rags", [1])
("rail", [1])
("railing", [1])
("raised", [1])
("raising", [1])
("ran", [5])
("rancorous", [1])
("random", [1])
("ransom", [1])
("rapier", [1])
("rate", [2])
("rather", [4])
("read", [2])
("reason", [10])
("rebukes", [1])
("recalld", [1])
("receipt", [2])
("receive", [4])
("received", [4])
("recover", [4])
("recovery", [2])
("recreation", [1])
("red", [1])
("redeem", [2])
("redemption", [1])
("reenter", [2])
("reft", [2])
("refuse", [2])
("rejoice", [1])
("relieve", [1])
("remaind", [1])
("remember", [2])
("renowned", [2])
("repair", [1])
("report", [2])
("reprehended", [2])
("reproof", [1])
("reputation", [3])
("required", [1])
("rescue", [1])
("reserve", [1])
("resort", [1])
("respect", [1])
("respice", [1])
("rest", [4])
("rested", [3])
("restraint", [1])
("rests", [1])
("retain", [1])
("retaind", [1])
("return", [7])
("returnd", [4])
("returned", [1])
("revel", [1])
("reverend", [3])
("reverent", [1])
("reverted", [1])
("revile", [1])
("reviled", [1])
("rheum", [1])
("rhyme", [1])
("rich", [1])
("rides", [1])
("right", [4])
("rigorous", [1])
("ring", [9])
("rings", [1])
("rise", [1])
("road", [1])
("roaming", [1])
("rock", [1])
("room", [1])
("rope", [6])
("ropemaker", [1])
("ropes", [2])
("ropesend", [3])
("rot", [1])
("rough", [3])
("roughly", [1])
("round", [1])
("rout", [1])
("rubies", [1])
("rude", [2])
("ruffian", [1])
("ruind", [1])
("ruinous", [1])
("ruins", [1])
("rule", [2])
("ruled", [1])
("run", [5])
("running", [1])
("runnst", [1])
("runs", [1])
("rush", [1])
("rushd", [1])
("rushing", [1])
("sacred", [1])
("sad", [4])
("saddler", [2])
("safe", [6])
("safety", [1])
("saffron", [1])
("said", [2])
("sail", [2])
("saild", [1])
("sailors", [1])
("saint", [1])
("saints", [1])
("sake", [8])
("salt", [1])
("salute", [1])
("same", [6])
("sanctuary", [1])
("sans", [1])
("sap", [1])
("sapconsuming", [1])
("sapphires", [1])
("satan", [3])
("satisfaction", [3])
("sauced", [1])
("sauciness", [1])
("save", [6])
("saving", [1])
("saw", [13])
("sawst", [1])
("say", [31])
("sayest", [1])
("saying", [1])
("says", [2])
("sayst", [2])
("scandal", [1])
("scannd", [1])
("scanted", [1])
("scarce", [3])
("scared", [1])
("scars", [1])
("scene", [11])
("scissors", [1])
("sconce", [4])
("scorch", [1])
("score", [1])
("scorn", [4])
("scornd", [1])
("scotland", [1])
("sea", [5])
("seafaring", [1])
("seald", [1])
("seas", [2])
("season", [3])
("second", [18])
("secretfalse", [1])
("seditious", [1])
("see", [35])
("seek", [7])
("seeks", [1])
("seeming", [1])
("seems", [3])
("seen", [1])
("seized", [1])
("self", [1])
("selfharming", [1])
("selfs", [2])
("selfsame", [1])
("selfwrong", [1])
("semblance", [1])
("send", [7])
("senior", [1])
("sense", [2])
("senseless", [2])
("sensible", [1])
("sent", [18])
("sentence", [1])
("separate", [1])
("sequel", [1])
("sere", [1])
("sergeant", [4])
("serious", [1])
("servant", [3])
("servants", [3])
("serve", [3])
("served", [2])
("service", [3])
("servitude", [1])
("set", [2])
("sets", [1])
("seven", [2])
("severd", [1])
("shake", [1])
("shall", [25])
("shallow", [1])
("shalt", [2])
("shame", [7])
("shameful", [1])
("shameless", [1])
("shames", [2])
("shamest", [1])
("shape", [1])
("shapeless", [1])
("sharp", [2])
("sharplooking", [1])
("she", [52])
("sheep", [1])
("shell", [1])
("shes", [1])
("shift", [1])
("shifts", [1])
("shines", [1])
("ship", [7])
("shipboard", [1])
("ships", [2])
("shipwreckd", [1])
("shoe", [1])
("shoes", [1])
("shop", [3])
("shore", [1])
("short", [1])
("should", [16])
("shoulder", [1])
("shoulderclapper", [1])
("shoulders", [4])
("shouldst", [1])
("show", [4])
("showd", [1])
("shrew", [1])
("shrewish", [1])
("shrive", [1])
("shut", [6])
("shuts", [1])
("sickness", [1])
("sight", [2])
("signior", [5])
("silks", [1])
("silver", [1])
("simple", [2])
("sin", [3])
("since", [16])
("sing", [1])
("singed", [1])
("sink", [1])
("sinkingripe", [1])
("sinner", [1])
("sir", [110])
("siren", [1])
("sirrah", [4])
("sirreverence", [1])
("sister", [24])
("sisters", [2])
("sit", [3])
("situate", [1])
("six", [1])
("skin", [3])
("sky", [1])
("slander", [1])
("slanders", [1])
("slave", [10])
("sleep", [4])
("sleeping", [1])
("sleeps", [1])
("sleeve", [2])
("slept", [1])
("slow", [1])
("slug", [1])
("small", [2])
("smotherd", [1])
("snail", [1])
("snatchd", [1])
("snow", [1])
("so", [72])
("sob", [1])
("sober", [1])
("soft", [4])
("softly", [1])
("sold", [1])
("sole", [1])
("solemn", [1])
("solinus", [25])
("solinuss", [1])
("some", [31])
("something", [4])
("sometimes", [1])
("somewhere", [1])
("son", [6])
("song", [1])
("sons", [4])
("soon", [10])
("sooner", [2])
("sooth", [1])
("soothe", [1])
("sorcerers", [2])
("sorceress", [1])
("sore", [1])
("sorrow", [1])
("sorrowest", [1])
("sorrows", [2])
("sorry", [3])
("sot", [1])
("sought", [1])
("soul", [6])
("soulkilling", [1])
("souls", [4])
("sound", [4])
("sour", [1])
("sovereign", [1])
("spain", [2])
("spake", [4])
("spare", [2])
("sparing", [1])
("speak", [14])
("speaks", [2])
("speakst", [1])
("speech", [1])
("speed", [1])
("spends", [1])
("spent", [1])
("spherical", [1])
("spirit", [1])
("spit", [2])
("spite", [3])
("spites", [1])
("splitted", [2])
("spoild", [1])
("spoon", [2])
("spoonmeat", [1])
("sport", [5])
("sportive", [1])
("sports", [1])
("spouse", [1])
("spread", [2])
("spring", [1])
("springeth", [1])
("sprites", [1])
("sprung", [1])
("spurn", [4])
("staff", [1])
("staind", [1])
("stale", [1])
("stand", [6])
("stands", [3])
("stark", [2])
("start", [1])
("starve", [1])
("state", [3])
("statute", [1])
("statutes", [2])
("stay", [9])
("staying", [1])
("stays", [6])
("stealing", [1])
("steals", [1])
("stealth", [1])
("steel", [2])
("stiff", [1])
("stigmatical", [1])
("still", [8])
("stir", [2])
("stirring", [1])
("stocks", [1])
("stolen", [1])
("stomach", [2])
("stood", [2])
("stop", [2])
("store", [1])
("stories", [1])
("storms", [1])
("story", [2])
("straight", [6])
("strange", [8])
("stranger", [2])
("strangers", [1])
("strayd", [1])
("stream", [1])
("street", [6])
("streets", [1])
("strength", [2])
("strife", [1])
("strike", [1])
("strikes", [1])
("striking", [1])
("strives", [1])
("strokes", [1])
("strong", [3])
("stronger", [2])
("struck", [2])
("strucken", [1])
("strumpet", [1])
("strumpeted", [1])
("stuff", [4])
("subject", [2])
("subjects", [1])
("subornd", [1])
("substance", [1])
("substantial", [1])
("succession", [1])
("such", [18])
("suchlike", [1])
("suck", [1])
("sue", [1])
("suffer", [3])
("sufferd", [1])
("suit", [7])
("suits", [1])
("sum", [8])
("summers", [1])
("sun", [5])
("sunder", [1])
("sunny", [1])
("suppertime", [1])
("supping", [1])
("supposed", [1])
("supposition", [1])
("sure", [13])
("surely", [2])
("suspect", [1])
("swart", [1])
("sway", [1])
("swear", [1])
("sweats", [1])
("sweet", [11])
("sweetfaced", [1])
("sweetsavord", [1])
("sword", [3])
("swords", [3])
("swore", [3])
("sworn", [1])
("sympathized", [1])
("synods", [1])
("syracusa", [4])
("syracuse", [228])
("syracusian", [7])
("syracusians", [1])
("syrups", [1])
("table", [1])
("taen", [2])
("tailor", [1])
("tainted", [1])
("take", [18])
("taken", [2])
("takes", [2])
("tale", [1])
("talk", [4])
("talks", [1])
("tallow", [1])
("tapestry", [1])
("tardy", [1])
("tarry", [1])
("tartar", [1])
("task", [1])
("taste", [1])
("taunt", [1])
("teach", [3])
("tear", [2])
("tears", [2])
("teeth", [2])
("tell", [27])
("tells", [1])
("tellst", [1])
("tempt", [3])
("tender", [2])
("termd", [1])
("than", [17])
("thank", [5])
("thanks", [2])
("that", [217])
("thats", [9])
("thatswhen", [1])
("the", [441])
("thee", [65])
("theft", [1])
("their", [26])
("them", [34])
("theme", [2])
("then", [41])
("thence", [4])
("there", [37])
("therefore", [14])
("thereof", [4])
("theres", [11])
("thereupon", [2])
("therewithal", [1])
("these", [29])
("they", [31])
("theyll", [4])
("thief", [2])
("thin", [1])
("thine", [5])
("thing", [4])
("things", [2])
("think", [23])
("thinks", [1])
("thinkst", [1])
("thirtythree", [1])
("this", [115])
("thisyour", [1])
("thither", [2])
("those", [6])
("thosefor", [1])
("thou", [134])
("though", [12])
("thought", [6])
("thousand", [8])
("threadbare", [1])
("threatening", [1])
("three", [5])
("threw", [1])
("throng", [1])
("through", [2])
("thrown", [1])
("thus", [15])
("thwart", [1])
("thy", [59])
("thyself", [11])
("tide", [1])
("tiger", [1])
("till", [25])
("tilting", [1])
("time", [29])
("timely", [1])
("times", [3])
("tired", [1])
("tis", [17])
("to", [333])
("today", [15])
("together", [7])
("token", [1])
("told", [5])
("toldst", [1])
("tomorrow", [1])
("tongue", [6])
("tonight", [3])
("too", [24])
("took", [9])
("tooth", [1])
("touch", [3])
("touchd", [1])
("touches", [1])
("touching", [1])
("towards", [1])
("town", [12])
("towns", [1])
("traders", [1])
("traffic", [1])
("tragic", [1])
("train", [1])
("traitor", [1])
("transform", [1])
("transformd", [1])
("transformed", [1])
("travail", [1])
("travel", [1])
("travels", [1])
("trembles", [1])
("tricks", [1])
("trim", [1])
("trimming", [1])
("troop", [1])
("troth", [1])
("trouble", [2])
("troubled", [1])
("troubles", [1])
("truant", [1])
("truce", [1])
("trudge", [1])
("true", [7])
("trust", [4])
("trusts", [1])
("trusty", [1])
("truth", [4])
("try", [3])
("turkish", [1])
("turn", [4])
("turns", [1])
("twelve", [1])
("twenty", [2])
("twere", [1])
("twice", [2])
("twill", [2])
("twin", [1])
("twins", [2])
("twixt", [1])
("two", [17])
("twould", [1])
("unbound", [1])
("uncertainty", [1])
("uncle", [1])
("under", [2])
("understand", [4])
("undishonoured", [1])
("undisposed", [1])
("undividable", [1])
("unfeeling", [1])
("unfinishd", [1])
("ungalled", [1])
("ungentle", [1])
("unhappy", [3])
("unjust", [1])
("unkind", [2])
("unkindness", [1])
("unknown", [3])
("unlawful", [1])
("unless", [5])
("unluckily", [1])
("unmingled", [1])
("unmoved", [1])
("unquiet", [1])
("unruly", [2])
("unseen", [1])
("unsought", [1])
("unspeakable", [1])
("unstaind", [1])
("until", [3])
("unto", [11])
("untuned", [1])
("unurged", [1])
("unviolated", [1])
("unwed", [1])
("unwilling", [1])
("up", [12])
("upbraided", [1])
("upbraidings", [1])
("upon", [27])
("urging", [5])
("us", [39])
("use", [8])
("used", [1])
("usurping", [1])
("utmost", [1])
("utter", [1])
("v", [1])
("vain", [2])
("vale", [1])
("valued", [1])
("vapours", [1])
("vault", [1])
("vein", [2])
("venom", [1])
("verity", [1])
("very", [10])
("vestments", [1])
("vice", [1])
("vicious", [1])
("view", [2])
("vigour", [1])
("vile", [3])
("villain", [17])
("vine", [1])
("violently", [1])
("virtue", [1])
("virtues", [1])
("virtuous", [1])
("visit", [1])
("voice", [2])
("voluble", [1])
("vouchsafe", [2])
("vow", [2])
("vows", [1])
("voyage", [1])
("voyages", [1])
("vulgar", [1])
("waftage", [1])
("wafts", [1])
("waild", [1])
("waked", [1])
("waking", [1])
("walk", [6])
("walks", [1])
("wan", [1])
("wander", [3])
("wanderd", [1])
("want", [3])
("wanting", [1])
("wants", [1])
("wantst", [1])
("war", [2])
("warm", [2])
("warrant", [5])
("warrior", [1])
("wars", [2])
("wart", [1])
("was", [43])
("wast", [1])
("wasted", [1])
("wasting", [1])
("water", [3])
("watery", [1])
("waves", [1])
("waxd", [1])
("way", [6])
("wayward", [1])
("we", [46])
("weak", [1])
("weakness", [1])
("wealth", [4])
("wealths", [1])
("wear", [2])
("weary", [2])
("wed", [2])
("wedded", [1])
("weddingring", [1])
("wednesday", [1])
("week", [2])
("weep", [2])
("weeping", [3])
("weepings", [1])
("weighs", [1])
("weight", [2])
("welcome", [10])
("welcomed", [1])
("well", [32])
("wellacquainted", [1])
("welladvised", [1])
("welldealing", [1])
("wench", [4])
("wenches", [3])
("wend", [1])
("went", [5])
("wentst", [1])
("were", [34])
("wert", [1])
("west", [1])
("what", [81])
("whats", [4])
("whatsoever", [1])
("wheel", [1])
("when", [35])
("whence", [2])
("where", [28])
("wherefore", [9])
("wheres", [2])
("whether", [1])
("which", [22])
("while", [3])
("whilst", [6])
("whiteness", [1])
("whither", [1])
("who", [19])
("whoever", [1])
("whole", [2])
("wholesome", [1])
("whom", [10])
("whoreson", [1])
("whose", [7])
("why", [34])
("wide", [1])
("wife", [34])
("wifebut", [1])
("wild", [2])
("wildly", [1])
("wiles", [1])
("will", [91])
("wilt", [5])
("wind", [7])
("windobeying", [1])
("wine", [1])
("winged", [1])
("wink", [1])
("winter", [1])
("winters", [1])
("wisdom", [1])
("wise", [1])
("wiser", [1])
("wished", [1])
("wit", [8])
("witch", [3])
("witches", [3])
("with", [136])
("withal", [5])
("within", [31])
("without", [10])
("witness", [9])
("witnessesi", [1])
("wits", [3])
("witty", [1])
("wizard", [1])
("woe", [2])
("woes", [3])
("wolf", [1])
("woman", [9])
("womans", [2])
("women", [2])
("won", [1])
("wonder", [4])
("wondrous", [1])
("wont", [2])
("word", [10])
("words", [7])
("world", [6])
("worlds", [1])
("worse", [6])
("worship", [1])
("worships", [1])
("worth", [2])
("worthily", [1])
("wot", [1])
("would", [45])
("wouldst", [4])
("wreck", [2])
("wretch", [2])
("wretched", [2])
("written", [2])
("wrong", [10])
("wrongd", [1])
("wrongs", [4])
("wrought", [1])
("yea", [2])
("year", [1])
("years", [6])
("yes", [3])
("yet", [19])
("yield", [2])
("yielding", [1])
("yonder", [3])
("you", [303])
("youll", [3])
("youngest", [1])
("your", [116])
("youre", [1])
("yours", [2])
("yourself", [6])
("youth", [1])
("youthful", [1])
("a", [494])
("abbess", [14])
("abbey", [14])
("abbeygate", [2])
("abbeywalls", [2])
("abetting", [2])
("abhor", [2])
("abject", [2])
("able", [2])
("aboard", [10])
("about", [14])
("above", [2])
("absence", [2])
("abused", [2])
("accidentally", [2])
("according", [2])
("accords", [2])
("ache", [2])
("acknowledge", [2])
("acquainted", [4])
("across", [2])
("act", [10])
("adam", [8])
("addition", [2])
("adjudged", [2])
("admit", [2])
("adriana", [176])
("adulterate", [2])
("adventures", [2])
("adverse", [2])
("adversity", [4])
("advised", [2])
("advocate", [2])
("aegeon", [48])
("aemelia", [32])
("aemilia", [10])
("affection", [2])
("affections", [2])
("affords", [2])
("afraid", [2])
("after", [8])
("afternoon", [2])
("afterward", [2])
("again", [34])
("against", [30])
("age", [4])
("agreed", [2])
("agrees", [2])
("ah", [6])
("aid", [2])
("aim", [2])
("air", [4])
("alas", [8])
("albeit", [2])
("alike", [4])
("all", [96])
("alleys", [2])
("alluring", [2])
("almanac", [2])
("almost", [6])
("alone", [8])
("along", [4])
("alterd", [2])
("although", [2])
("always", [4])
("am", [114])
("amain", [2])
("amazed", [2])
("amends", [2])
("america", [2])
("amiss", [2])
("among", [2])
("amount", [4])
("ample", [2])
("an", [68])
("anatomy", [2])
("and", [916])
("angel", [2])
("angelo", [78])
("angels", [4])
("anon", [6])
("another", [12])
("answer", [18])
("answered", [2])
("answerst", [2])
("antipholus", [430])
("antipholuses", [2])
("any", [36])
("apart", [2])
("ape", [2])
("apparel", [2])
("apparently", [2])
("appear", [4])
("apprehended", [2])
("approachd", [2])
("approved", [2])
("aquavitae", [2])
("are", [90])
("arm", [4])
("armadoes", [2])
("armed", [2])
("arose", [2])
("arow", [2])
("arrest", [12])
("arrested", [12])
("arrival", [2])
("arrived", [2])
("art", [44])
("as", [110])
("asia", [2])
("ask", [4])
("askd", [2])
("asked", [2])
("aspect", [4])
("aspects", [2])
("ass", [16])
("assaying", [2])
("assembled", [2])
("assemblies", [2])
("asses", [2])
("assured", [2])
("at", [156])
("attach", [4])
("attachd", [2])
("attaint", [2])
("attend", [6])
("attendant", [2])
("attendants", [2])
("attendantso", [2])
("attended", [2])
("attorney", [2])
("aught", [4])
("austerely", [2])
("avaunt", [2])
("avoid", [4])
("away", [28])
("ay", [34])
("babes", [2])
("back", [12])
("backfriend", [2])
("bad", [4])
("bag", [2])
("baggage", [2])
("bail", [6])
("bait", [2])
("bald", [10])
("ballast", [2])
("balsamum", [2])
("balthazar", [18])
("band", [8])
("bankrupt", [2])
("bare", [2])
("bareheaded", [2])
("bargain", [2])
("bark", [10])
("barrd", [2])
("barren", [2])
("barrenness", [2])
("bassviol", [2])
("bastard", [2])
("basting", [4])
("battering", [2])
("bay", [8])
("be", [166])
("beads", [2])
("beams", [4])
("bear", [42])
("beard", [2])
("bearing", [2])
("bears", [4])
("beast", [6])
("beastly", [2])
("beasts", [4])
("beat", [12])
("beaten", [10])
("beating", [12])
("beauty", [8])
("became", [6])
("because", [12])
("become", [2])
("bed", [16])
("bedtime", [2])
("been", [22])
("befall", [2])
("befalln", [2])
("before", [26])
("beg", [4])
("beggar", [2])
("beggd", [4])
("begin", [2])
("begins", [2])
("beheaded", [2])
("behind", [6])
("behold", [6])
("being", [34])
("belgia", [2])
("believe", [4])
("belike", [4])
("bell", [4])
("beloved", [2])
("bend", [2])
("beneficial", [2])
("benefit", [4])
("bent", [2])
("bereft", [2])
("beseech", [4])
("beseem", [2])
("beshrew", [2])
("beside", [2])
("besides", [16])
("bespeak", [4])
("bespoke", [4])
("best", [8])
("bestow", [4])
("bestowd", [2])
("bestows", [2])
("bestrid", [2])
("betray", [2])
("better", [12])
("between", [8])
("beware", [4])
("beyond", [2])
("bid", [16])
("bides", [2])
("big", [2])
("bind", [16])
("black", [2])
("blame", [4])
("blazed", [2])
("bless", [2])
("blessed", [2])
("blessing", [2])
("blindness", [2])
("bliss", [2])
("blood", [8])
("bloods", [2])
("blot", [2])
("blow", [6])
("blows", [18])
("blue", [2])
("blunt", [2])
("blunts", [2])
("board", [4])
("boat", [2])
("bodied", [2])
("body", [10])
("bogs", [2])
("bond", [4])
("bondman", [6])
("bonds", [4])
("bones", [2])
("bore", [4])
("born", [6])
("borne", [6])
("borrow", [4])
("both", [30])
("bought", [8])
("bound", [30])
("bounds", [2])
("boy", [4])
("boys", [4])
("brags", [2])
("brake", [2])
("branch", [2])
("brands", [2])
("brat", [2])
("brawl", [2])
("brawls", [2])
("breach", [2])
("breadth", [2])
("break", [28])
("breaking", [6])
("breaks", [4])
("breast", [2])
("breath", [12])
("breathed", [2])
("bred", [2])
("bridget", [2])
("bridle", [2])
("bridled", [2])
("brief", [2])
("brier", [2])
("bring", [18])
("bringing", [2])
("brings", [4])
("broke", [6])
("brook", [2])
("brother", [22])
("brought", [14])
("bruised", [2])
("buck", [2])
("buff", [4])
("buffet", [2])
("building", [2])
("buildings", [2])
("burden", [8])
("burdened", [4])
("burdens", [2])
("buried", [2])
("burn", [10])
("burnd", [2])
("burns", [2])
("business", [8])
("but", [226])
("buttocks", [2])
("buttond", [2])
("buy", [14])
("by", [168])
("cake", [2])
("calendars", [2])
("calfs", [2])
("call", [26])
("calld", [10])
("calls", [2])
("callst", [2])
("calm", [2])
("came", [30])
("cameo", [2])
("camest", [4])
("can", [24])
("cannot", [20])
("canst", [2])
("capon", [4])
("caracks", [2])
("carat", [2])
("carbuncles", [2])
("carcanet", [2])
("care", [12])
("careful", [4])
("cares", [2])
("carriage", [2])
("carried", [4])
("carries", [2])
("carved", [2])
("case", [14])
("catch", [2])
("cates", [2])
("cause", [10])
("centaur", [14])
("certain", [6])
("certes", [2])
("chain", [92])
("chaind", [2])
("chalky", [2])
("chance", [2])
("change", [2])
("changed", [8])
("charge", [16])
("charged", [2])
("chargeful", [2])
("chargeth", [2])
("charitable", [2])
("chased", [2])
("chat", [2])
("cheap", [2])
("cheat", [2])
("cheaters", [2])
("cheek", [4])
("cheer", [12])
("cherrystone", [2])
("chid", [2])
("children", [6])
("chin", [2])
("choleric", [4])
("choose", [2])
("churl", [2])
("cicel", [2])
("circes", [2])
("circumstance", [2])
("citizens", [2])
("city", [8])
("claim", [12])
("claims", [4])
("clamours", [2])
("clean", [4])
("clear", [4])
("cliffs", [2])
("clock", [6])
("coasting", [2])
("coil", [2])
("cold", [10])
("coldly", [2])
("come", [96])
("comes", [28])
("comfort", [6])
("comfortless", [2])
("coming", [6])
("command", [4])
("commend", [2])
("commends", [4])
("comment", [2])
("committed", [2])
("commodities", [2])
("common", [8])
("communicate", [2])
("compact", [4])
("companion", [2])
("company", [12])
("compass", [4])
("complain", [4])
("complexion", [2])
("computation", [2])
("conceit", [6])
("conclude", [4])
("conclusion", [4])
("condemned", [2])
("conduits", [2])
("confederate", [2])
("confederates", [4])
("conference", [2])
("confess", [4])
("confirms", [2])
("confiscate", [4])
("confounds", [2])
("confusion", [2])
("conjure", [6])
("conjurer", [6])
("conquers", [2])
("consecrate", [2])
("consent", [4])
("consequence", [2])
("consider", [2])
("consort", [2])
("contagion", [2])
("contaminate", [2])
("contempt", [2])
("content", [4])
("contraries", [2])
("controls", [2])
("controversy", [2])
("converse", [2])
("convey", [2])
("conveyd", [4])
("cools", [2])
("copy", [2])
("cords", [2])
("corinth", [12])
("corruption", [2])
("cost", [2])
("could", [30])
("couldst", [2])
("counter", [2])
("counterfeit", [2])
("countermands", [2])
("countries", [2])
("countrymen", [4])
("course", [6])
("courtezan", [30])
("courtezans", [2])
("coverd", [2])
("covetous", [2])
("coxcomb", [2])
("cozenage", [2])
("crackd", [2])
("crannies", [2])
("crave", [2])
("create", [2])
("creature", [8])
("credit", [8])
("creditor", [2])
("creeks", [2])
("creep", [2])
("cries", [6])
("crime", [2])
("crooked", [2])
("cross", [4])
("crow", [10])
("crown", [2])
("crupper", [2])
("cry", [8])
("cuckoldmad", [2])
("cup", [2])
("curse", [2])
("curtal", [2])
("custody", [4])
("customers", [2])
("cut", [2])
("cuts", [2])
("d", [2])
("daily", [2])
("dainties", [2])
("dainty", [2])
("dalliance", [4])
("dally", [2])
("dam", [2])
("dame", [2])
("damn", [2])
("damned", [2])
("dangers", [2])
("dankish", [2])
("dare", [2])
("darest", [6])
("dark", [4])
("darkness", [2])
("darkworking", [2])
("date", [2])
("day", [28])
("days", [2])
("dead", [2])
("deadlooking", [2])
("deadly", [4])
("deaf", [2])
("dealer", [2])
("dealers", [2])
("dear", [12])
("dearer", [2])
("dearly", [2])
("death", [18])
("debate", [2])
("debating", [2])
("debt", [10])
("debted", [2])
("decayed", [4])
("deceit", [2])
("deceive", [4])
("deciphers", [2])
("decline", [2])
("declining", [2])
("decreed", [2])
("deep", [6])
("deepdivorcing", [2])
("deer", [2])
("default", [2])
("defeatures", [4])
("deform", [2])
("deformed", [4])
("defy", [2])
("delay", [2])
("delays", [2])
("delight", [4])
("deliver", [8])
("deliverd", [2])
("delivered", [4])
("demand", [2])
("demean", [2])
("demeand", [2])
("demeanor", [2])
("denied", [8])
("denies", [6])
("deny", [20])
("denying", [2])
("depart", [10])
("departedst", [2])
("desert", [2])
("desired", [2])
("desk", [6])
("despair", [2])
("desperately", [2])
("despite", [2])
("detain", [2])
("determine", [2])
("device", [2])
("devil", [10])
("devils", [4])
("dial", [2])
("diamond", [4])
("did", [110])
("didst", [24])
("die", [10])
("dies", [4])
("diet", [2])
("different", [2])
("digest", [2])
("digestions", [2])
("dignity", [2])
("dilate", [2])
("diminishing", [2])
("dine", [18])
("dined", [14])
("dines", [2])
("dinner", [42])
("dinnertime", [6])
("dire", [2])
("disannul", [2])
("disburse", [2])
("discharge", [4])
("discharged", [2])
("discord", [2])
("discourse", [6])
("discoursed", [2])
("discourses", [2])
("discover", [2])
("discovered", [2])
("disdain", [2])
("disfigure", [2])
("disguised", [4])
("dish", [2])
("dishonestly", [2])
("dishonourd", [2])
("disloyalty", [2])
("disparagement", [2])
("dispatch", [2])
("dispense", [2])
("dispersed", [2])
("displeased", [2])
("displeasure", [4])
("dispose", [2])
("disposed", [4])
("dissembling", [4])
("distemperatures", [2])
("distinguishd", [2])
("distract", [2])
("distracted", [2])
("distressed", [2])
("disturbd", [2])
("disturbed", [2])
("ditches", [2])
("divine", [4])
("diviner", [2])
("divorce", [2])
("do", [88])
("doctor", [6])
("dog", [2])
("dogs", [2])
("doing", [2])
("done", [12])
("doom", [2])
("doomd", [2])
("doomsday", [2])
("door", [24])
("doors", [20])
("dost", [22])
("dote", [6])
("doth", [32])
("doting", [2])
("double", [2])
("doubled", [2])
("doubt", [6])
("doubtful", [2])
("doubtfully", [4])
("down", [14])
("dowsabel", [2])
("draw", [12])
("drawn", [4])
("draws", [2])
("dream", [6])
("drew", [6])
("drift", [2])
("driven", [2])
("drives", [2])
("drizzled", [2])
("dromio", [438])
("dromios", [2])
("drone", [2])
("drop", [12])
("dross", [2])
("drown", [2])
("drowned", [2])
("drudge", [2])
("drugs", [2])
("drunk", [2])
("drunkard", [2])
("drunken", [2])
("dry", [4])
("dryfoot", [2])
("ducats", [20])
("due", [10])
("duke", [78])
("dukes", [4])
("dull", [8])
("durance", [2])
("during", [2])
("durst", [2])
("duty", [2])
("dwell", [2])
("each", [4])
("ear", [6])
("earnest", [4])
("ears", [18])
("earth", [8])
("earths", [4])
("earthygross", [2])
("easy", [2])
("eat", [4])
("ecstasy", [2])
("eeds", [2])
("effect", [4])
("eighteen", [2])
("either", [12])
("elder", [2])
("eldest", [2])
("ell", [2])
("elm", [2])
("else", [20])
("elsewhere", [4])
("embarkd", [2])
("embellished", [2])
("embrace", [2])
("embraced", [2])
("embracements", [2])
("enamelled", [2])
("enchanting", [2])
("encounterd", [2])
("end", [28])
("engaged", [2])
("england", [2])
("enmity", [2])
("enough", [6])
("ensconce", [2])
("ensue", [4])
("enter", [76])
("entered", [2])
("enters", [2])
("entertain", [4])
("entrance", [2])
("ephesus", [326])
("epidamnum", [14])
("epidaurus", [2])
("ere", [14])
("ergo", [2])
("err", [2])
("errand", [2])
("error", [4])
("errors", [4])
("escape", [2])
("establish", [2])
("esteemed", [2])
("estimation", [2])
("estranged", [2])
("even", [24])
("evening", [4])
("ever", [8])
("everlasting", [2])
("every", [10])
("everywhere", [2])
("evil", [6])
("exceeding", [2])
("excellent", [2])
("except", [2])
("excludes", [2])
("excrement", [2])
("excuse", [6])
("execution", [2])
("exempt", [2])
("exeunt", [28])
("exit", [30])
("expect", [2])
("expedition", [2])
("expense", [2])
("experience", [2])
("exploits", [2])
("extremity", [6])
("eye", [22])
("eyes", [16])
("fable", [2])
("face", [26])
("factors", [2])
("fading", [2])
("fain", [2])
("fainting", [2])
("fair", [26])
("fairly", [2])
("fairs", [2])
("fairy", [2])
("faith", [8])
("fall", [6])
("fallacy", [2])
("falling", [2])
("falls", [2])
("false", [18])
("falsehood", [2])
("falsing", [2])
("fame", [2])
("familiarly", [2])
("famous", [2])
("far", [12])
("fare", [2])
("farewell", [2])
("fashion", [6])
("fast", [12])
("fasten", [2])
("fastend", [4])
